uid,memory_key,memory_value,scope,version,last_seen,note
u0160,meeting_minutes_format,"稍等 不超过200字

<!--done-->",default,v3,2026/06/06 13:28,用户纠正
u0041,search_scope,help: 不保存测试手机号 😅,default,v0,2026年06月06日 13:29,用户纠正
u0119,phone,help:　允许少量　emoji,long,v0,2026/06/06 13:30,仅本次
u0250,answer_style,其实 bullet 列表（口述）,long,v5,2026/06/06 13:31,错误写入，应移除
u0348,search_scope,[ASR] 纯文本！！！,short,v3,2026-06-06 13:32:00,仅本次
u0124,meeting_minutes_format,就是 简洁、少废话 😅,long,v5,2026-06-06 13:33:00,用户纠正
u0598,privacy_policy,那个  默认允许……,long,v0,2026/06/06 13:34:00,旧偏好
u0531,privacy_policy,麻烦 短句回复 ENDEND,knowledge,v2,2026年06月06日 13:35,错误写入，应移除
u0680,emoji_policy,[ASR] 驱动管理器！！！,long,v1,2026-06-06T13:36:00+08:00,错误写入，应移除
u0245,meeting_minutes_format,就是 【user@example.com】 #todo,knowledge,v5,2026-06-06 13:37:00,错误写入，应移除
u0489,meeting_minutes_format,嗯 禁用 @@@,short,v5,2026-06-06T13:38:00+08:00,用户纠正
u0249,output_style,就是 【只给步骤】,short,v2,2026/06/06 13:39:00,需人工复查
u0519,meeting_minutes_format,其实 user@example.com #todo,default,v0,2026/06/06 13:40:00,旧偏好
u0526,privacy_policy,就是 【默认允许】 邮箱 user496@example.com（口述）,short,v4,2026/06/06 13:41,用户纠正
u0196,search_scope,稍等 简洁、少废话 @@@,long,v4,2026年06月06日 13:42,旧偏好
u0649,driver_update_entry,然后然后 简洁、少废话,short,v1,2026-06-06T13:43:00,仅本次
u0166,search_scope,然后然后 【不保存测试手机号】,default,v2,,用户纠正
u0045,meeting_minutes_format,我想想 bullet 列表 😅,long,v1,2026/06/06 13:45,错误写入，应移除
u0172,search_scope,呃 ```系统更新``` <!-- cached -->,long,v4,2026-06-06T13:46:00+08:00,错误写入，应移除
u0534,phone,呃 敏感信息只用于本轮工具调用 #todo,short,v4,2026-06-06 13:47:00,旧偏好
u0146,driver_update_entry, 驱动管理器 @@@,default,v2,2026/06/06 13:48,仅本次
u0423,email,稍等 <<<< 短句回复 >>>>！！！,short,v5,2026/06/06 13:49:00,仅本次
u0309,answer_style,稍等 先结论后步骤 <!-- cached -->,short,v5,2026-06-06T13:50:00+08:00,旧偏好
u0152,privacy_policy,那个 系统更新 #todo,short,v3,2026-06-06T13:51:00+08:00,错误写入，应移除
u0707,driver_update_entry,稍等  详细解释每一步原因 @@@,long,v3,2026-06-06T13:52:00+08:00,错误写入，应移除
u0195,meeting_minutes_format,麻烦 系统更新！！！,knowledge,v5,2026-06-06 13:53:00,用户纠正
u0050,driver_update_entry,麻烦 先结论后步骤 #todo,knowledge,v1,2026-06-06 13:54:00,旧偏好
u0036,email,[ASR]　系统更新 ～,default,v3,2026/06/06 13:55,错误写入，应移除
u0129,answer_style,"稍等  13900001111
cache=false [draft]",short,v4,2026/06/06 13:56,仅本次
u0003,output_style,我想想  详细解释每一步原因（口述）,long,v4,2026-06-06T13:57:00,需人工复查
u0591,output_style,啊　13900001111（口述）,knowledge,v4,2026/06/06 13:58:00,旧偏好
u0495,emoji_policy,麻烦  三段式：背景、决定、待办 😅,short,v2,2026/06/06 13:59,旧偏好
u0358,emoji_policy,就是 【简洁、少废话】 #todo,long,v2,2026-06-06 14:00:00,错误写入，应移除
u0071,privacy_policy,呃 禁用 [draft],default,v2,2026-06-06T14:01:00+08:00,错误写入，应移除
u0167,answer_style,那个 三段式：背景、决定、待办！！！,short,v2,2026-06-06T14:02:00,错误写入，应移除
u0177,phone,麻烦 13900001111 [draft],default,v4,2026-06-06T14:03:00,用户纠正
u0123,output_style,我想想　不保存测试手机号……,default,v2,2026年06月06日 14:04,需人工复查
u0645,privacy_policy,啊 先结论后步骤 [draft],knowledge,v5,2026-06-06T14:05:00+08:00,需人工复查
u0074,driver_update_entry, 允许少量 emoji <!-- cached -->,short,v0,2026-06-06T14:06:00+08:00,错误写入，应移除
u0652,emoji_policy,呃 ```禁用``` ENDEND,knowledge,v3,2026-06-06T14:07:00,错误写入，应移除
u0622,search_scope,麻烦 办公软件/模板 ENDEND,long,v0,2026-06-06T14:08:00,旧偏好
u0313,email,其实 ```bullet 列表``` @@@,knowledge,v0,2026年06月06日 14:09,旧偏好
u0025,answer_style,我想想 仅本地知识库,short,v3,2026-06-06 14:10:00,仅本次
u0441,emoji_policy,嗯 详细、带数据表格（口述）,knowledge,v2,2026-06-06T14:11:00+08:00,用户纠正
u0431,emoji_policy,那个 <<<< 奇麟系统/驱动 >>>> 😅,short,v0,2026-06-06T14:12:00+08:00,用户纠正
u0462,phone,呃  三段式：背景、决定、待办……,default,v5,2026-06-06T14:13:00+08:00,错误写入，应移除
u0233,driver_update_entry,稍等 详细、带数据表格 ～,default,v2,2026-06-06 14:14:00,旧偏好
u0199,driver_update_entry,然后然后 系统更新！！！,long,v2,2026/06/06 14:15:00,错误写入，应移除
u0075,privacy_policy,其实 【先给结论，再给步骤】 [draft],knowledge,v3,2026-06-06 14:16:00,需人工复查
u0753,emoji_policy,其实 仅本地知识库 <!-- cached -->,default,v3,2026-06-06 14:17:00,旧偏好
u0440,output_style,就是 允许少量 emoji！！！,short,v2,2026年06月06日 14:18,旧偏好
u0051,emoji_policy,呃　<p>详细解释每一步原因</p> [draft],default,v5,2026-06-06T14:19:00+08:00,旧偏好
u0548,output_style,呃 敏感信息只用于本轮工具调用……,default,v4,,需人工复查
u0154,output_style,"就是 仅本地知识库
cache=false（口述）",long,v3,2026-06-06T14:21:00,仅本次
u0015,email,嗯 仅本地知只库（口述）,knowledge,v4,2026/06/06 14:22,仅本次
u0174,answer_style,嗯 系统更新 <!-- cached -->,knowledge,v4,2026年06月06日 14:23,仅本次
u0736,emoji_policy,help: 祥细、带数据表格 #todo,default,v1,2026-06-06T14:24:00+08:00,用户纠正
u0633,privacy_policy,我想想 驱动管理器 😅,long,v1,2026/06/06 14:25:00,用户纠正
u0713,search_scope,呃 祥细、带数据表格 ENDEND,short,v1,2026-06-06T14:26:00,旧偏好
u0598,emoji_policy,其实 办公软件/模板,short,v5,2026-06-06T14:27:00,错误写入，应移除
u0600,output_style,那个  【详细、带数据表格】（口述）,knowledge,v3,2026年06月06日 14:28,错误写入，应移除
u0041,driver_update_entry," **bullet 列表**
stdout: OK #todo",long,v2,2026年06月06日 14:29,仅本次
u0617,search_scope,啊 不超过200字 <!-- cached -->,short,v2,2026-06-06T14:30:00+08:00,用户纠正
u0330,answer_style,[ASR] 纯文本 😅,knowledge,v3,2026-06-06T14:31:00,错误写入，应移除
u0746,answer_style,嗯　默认允许（口述）,default,v3,2026-06-06T14:32:00+08:00,用户纠正
u0125,output_style,嗯  禁用 <!-- cached -->,default,v5,2026-06-06T14:33:00+08:00,用户纠正
u0045,email,help: 不超过200字 ENDEND,long,v2,2026-06-06 14:34:00,仅本次
u0193,meeting_minutes_format,那个 驱动管理器 [draft],knowledge,v1,2026-06-06 14:35:00,需人工复查
u0010,emoji_policy,呃 【麒麟系统/驱动】 [draft],long,v2,2026年06月06日 14:36,需人工复查
u0085,answer_style,其实 详细、带数据表格 [draft],knowledge,v0,2026-06-06T14:37:00,仅本次
u0656,answer_style,那个　短句回复（口述）,short,v5,2026年06月06日 14:38,旧偏好
u0747,search_scope,  办公软件/模板（口述）,knowledge,v4,2026/06/06 14:39:00,仅本次
u0662,search_scope,嗯 允许少量 emoji……,knowledge,v3,2026-06-06T14:40:00,需人工复查
u0426,emoji_policy, 13900001111 ～,knowledge,v0,2026年06月06日 14:41,需人工复查
u0007,privacy_policy,其实 【详细、带数据表格】 😅,long,v2,2026/06/06 14:42:00,旧偏好
u0279,meeting_minutes_format,"就是 办公软件/模板

<!--done--> <!-- cached -->",short,v0,2026/06/06 14:43:00,仅本次
u0280,emoji_policy,其实  短句回复,short,v4,2026-06-06T14:44:00,错误写入，应移除
u0288,phone,嗯 <p>麒麟系统/驱动</p> 😅,default,v5,2026-06-06 14:45:00,需人工复查
u0424,email,[ASR] 敏感信息只用于本轮工具调用 ～,default,v1,2026年06月06日 14:46,用户纠正
u0114,privacy_policy,就是 <p>user@example.com</p>！！！,default,v2,2026-06-06T14:47:00+08:00,仅本次
u0670,output_style,麻烦 办公软件/模板,long,v4,2026-06-06 14:48:00,用户纠正
u0535,answer_style,[ASR] 默认允许,default,v3,2026-06-06T14:49:00+08:00,旧偏好
u0710,answer_style,嗯 敏感信息只用于本轮工具调用……,default,v1,2026/06/06 14:50:00,错误写入，应移除
u0508,output_style,我想想  驱动管理器 #todo,short,v2,2026-06-06T14:51:00,错误写入，应移除
u0368,meeting_minutes_format,[ASR] 纯文本 ENDEND,knowledge,v3,2026/06/06 14:52,错误写入，应移除
u0319,search_scope,我想想 <<<< 不超过200字 >>>> ENDEND,default,v1,2026/06/06 14:53:00,仅本次
u0786,search_scope,嗯 简洁、少废话（口述）,default,v5,2026年06月06日 14:54,旧偏好
u0789,meeting_minutes_format,那个 敏感信息只用于本轮工具调用！！！,long,v1,2026-06-06 14:55:00,仅本次
u0501,meeting_minutes_format,嗯 办公软件/模板,short,v5,2026-06-06T14:56:00+08:00,需人工复查
u0064,phone,呃 短句回复 ～,default,v3,2026/06/06 14:57:00,用户纠正
u0087,answer_style,那个 默认允许……,default,v2,2026-06-06T14:58:00+08:00,错误写入，应移除
u0676,email,就是 默认允许！！！,long,v5,2026-06-06T14:59:00,用户纠正
u0273,emoji_policy,麻烦　系统更新 [draft],short,v1,2026-06-06 15:00:00,错误写入，应移除
u0503,answer_style,我想想  驱动管理器 #todo,knowledge,v5,2026-06-06 15:01:00,仅本次
u0007,privacy_policy,呃 只给步骤 ENDEND,long,v5,2026-06-06 15:02:00,仅本次
u0750,emoji_policy,啊 先给结论，再给步骤 [draft],short,v2,2026-06-06 15:03:00,旧偏好
u0566,emoji_policy,那个 详细、带数据表格 [draft],long,v0,2026-06-06 15:04:00,错误写入，应移除
u0300,answer_style,稍等 user@example.com,knowledge,v3,2026年06月06日 15:05,旧偏好
u0606,output_style,"其实 不超过200字
cache=false @@@",default,v1,2026-06-06 15:06:00,旧偏好
u0169,meeting_minutes_format,就是 ```bullet 列表``` @@@,default,v0,2026-06-06T15:07:00+08:00,用户纠正
u0084,meeting_minutes_format,[ASR]  允许少量 emoji（口述）,short,v1,2026/06/06 15:08:00,错误写入，应移除
u0138,answer_style,然后然后 纯文本 <!-- cached -->,default,v3,2026/06/06 15:09:00,用户纠正
u0006,answer_style,[ASR] 仅本地知只库 #todo,knowledge,v2,2026/06/06 15:10:00,旧偏好
u0388,phone,其实 允许少量	emoji！！！,long,v2,2026/06/06 15:11:00,需人工复查
u0760,meeting_minutes_format,嗯 bullet 列表 [draft],long,v1,2026年06月06日 15:12,旧偏好
u0533,answer_style,其实 <p>允许少量 emoji</p>！！！,knowledge,v1,2026-06-06 15:13:00,需人工复查
u0286,meeting_minutes_format,[ASR]  user@example.com！！！,short,v5,,仅本次
u0209,privacy_policy,稍等 详细解释每一步原因！！！,short,v0,2026-06-06T15:15:00+08:00,仅本次
u0352,search_scope,其实 仅本地知只库……,default,v3,2026-06-06T15:16:00+08:00,需人工复查
u0363,answer_style,啊 bullet 列表 #todo,knowledge,v4,2026-06-06T15:17:00+08:00,用户纠正
u0346,privacy_policy,help: 【先结论后步骤】（口述）,default,v2,2026-06-06 15:18:00,需人工复查
u0637,phone,"啊 驱动管理器

<!--done--> <!-- cached -->",short,v1,2026/06/06 15:19:00,错误写入，应移除
u0421,output_style,我想想  <p>不保存测试手机号</p> @@@,long,v2,2026年06月06日 15:20,仅本次
u0201,meeting_minutes_format,[ASR] 禁用 <!-- cached -->,default,v2,2026/06/06 15:21,仅本次
u0342,email,啊　驱动管理器！！！,default,v2,2026-06-06 15:22:00,仅本次
u0011,search_scope,就是　详细解释每一步原因,knowledge,v1,2026-06-06T15:23:00,错误写入，应移除
u0564,output_style,我想想　驱动管理器,short,v2,2026/06/06 15:24,用户纠正
u0190,answer_style,help: 13900001111 #todo,short,v4,2026/06/06 15:25,旧偏好
u0563,emoji_policy,呃 13900001111……,long,v0,2026-06-06T15:26:00+08:00,仅本次
u0116,output_style,啊 ```系统更新``` #todo,default,v4,2026/06/06 15:27,仅本次
u0198,privacy_policy,就是 【先给结论，再给步骤】……,short,v3,2026/06/06 15:28:00,仅本次
u0187,phone,啊 系统更新！！！,default,v2,2026-06-06T15:29:00+08:00,仅本次
u0254,meeting_minutes_format,其实 默认允许 <!-- cached -->,default,v4,2026/06/06 15:30:00,仅本次
u0218,emoji_policy,[ASR] 系统更新 #todo,default,v2,2026/06/06 15:31:00,用户纠正
u0448,privacy_policy,啊 禁用 #todo,short,v2,2026-06-06T15:32:00,旧偏好
u0629,output_style,"呃 bullet 列表

<!--done--> #todo",long,v3,2026-06-06 15:33:00,需人工复查
u0291,meeting_minutes_format,就是 办公软件/模板……,default,v0,2026-06-06 15:34:00,需人工复查
u0739,answer_style,啊  先给结论，再给步骤 #todo,knowledge,v0,2026-06-06T15:35:00+08:00,需人工复查
u0291,driver_update_entry,"然后然后 bullet 列表

<!--done--> [draft]",long,v1,2026-06-06T15:36:00,需人工复查
u0798,search_scope, 详细解释每一步原因……,long,v0,2026-06-06T15:37:00+08:00,需人工复查
u0401,driver_update_entry,就是 三段式：背景、决定、待办 <!-- cached -->,default,v0,2026年06月06日 15:38,用户纠正
u0044,emoji_policy,稍等  短句回复 <!-- cached -->,knowledge,v4,2026/06/06 15:39:00,需人工复查
u0126,search_scope,其实  13900001111 邮箱 user243@example.com [draft],knowledge,v0,2026-06-06T15:40:00,仅本次
u0123,emoji_policy,那个 <p>短句回复</p> <!-- cached -->,long,v5,2026年06月06日 15:41,需人工复查
u0792,email,我想想 只给步骤！！！,long,v3,2026-06-06 15:42:00,需人工复查
u0743,answer_style,那个 默认允许 @@@,default,v0,2026-06-06T15:43:00,旧偏好
u0786,search_scope,我想想 <<<< 系统更新 >>>> 电话 13688889999 [draft],knowledge,v0,2026/06/06 15:44,需人工复查
u0617,answer_style,麻烦 13900001111 [draft],knowledge,v5,2026-06-06 15:45:00,仅本次
u0177,output_style,就是 <<<< 纯文本 >>>>……,short,v3,2026/06/06 15:46,错误写入，应移除
u0766,privacy_policy,help: 详细解释每一步原因,knowledge,v0,2026-06-06T15:47:00+08:00,用户纠正
u0260,meeting_minutes_format,啊 简洁、少废话（口述）,short,v2,2026-06-06T15:48:00+08:00,仅本次
u0077,privacy_policy,啊 默认允许（口述）,short,v5,2026年06月06日 15:49,错误写入，应移除
u0280,search_scope,嗯 敏感信息只用于本轮工具调用 <!-- cached -->,knowledge,v5,2026年06月06日 15:50,旧偏好
u0116,answer_style,那个 先给结论，再给步骤,short,v0,2026/06/06 15:51,仅本次
u0709,driver_update_entry,嗯 简洁、少废话 [draft],default,v5,2026-06-06T15:52:00,旧偏好
u0767,emoji_policy,嗯 敏感信息只用于本轮工具调用 @@@,short,v0,2026-06-06T15:53:00,旧偏好
u0517,answer_style,那个  允许少量 emoji #todo,short,v5,2026/06/06 15:54,需人工复查
u0673,output_style,我想想 【不超过200字】 [draft],long,v3,2026-06-06 15:55:00,用户纠正
u0388,answer_style,然后然后 敏感信息只用于本轮工具调用！！！,long,v5,2026/06/06 15:56,仅本次
u0757,meeting_minutes_format,嗯 <p>简洁、少废话</p> ENDEND,long,v5,2026/06/06 15:57:00,仅本次
u0584,driver_update_entry,呃 详细、带数据表格 ENDEND,default,v2,2026年06月06日 15:58,仅本次
u0011,phone,呃　默认允许 😅,long,v1,2026/06/06 15:59:00,仅本次
u0195,email,其实 user@example.com ENDEND,short,v2,2026/06/06 16:00,旧偏好
u0133,emoji_policy,稍等 纯文本 ENDEND,default,v5,2026年06月06日 16:01,错误写入，应移除
u0046,email,  bullet  列表 #todo,long,v4,2026/06/06 16:02,需人工复查
u0337,phone,那个 敏感信息只用于本轮工具调用 [draft],knowledge,v1,2026/06/06 16:03:00,错误写入，应移除
u0343,output_style,啊 13900001111……,default,v4,2026-06-06 16:04:00,用户纠正
u0760,search_scope,稍等 允许少量 emoji（口述）,default,v4,2026-06-06T16:05:00,错误写入，应移除
u0128,privacy_policy,就是 ```祥细解释每一步原因``` 😅,knowledge,v5,2026-06-06T16:06:00+08:00,仅本次
u0626,driver_update_entry,help: 不保存测试手机号 😅,default,v3,2026/06/06 16:07,需人工复查
u0583,phone,　只给步骤 ～,short,v2,2026/06/06 16:08,用户纠正
u0748,output_style,[ASR] 驱动管理器 @@@,short,v3,2026-06-06T16:09:00+08:00,需人工复查
u0707,meeting_minutes_format,help: 系统更新,default,v1,2026年06月06日 16:10,仅本次
u0755,meeting_minutes_format,稍等　允许少量 emoji（口述）,knowledge,v4,2026/06/06 16:11,旧偏好
u0522,privacy_policy, 三段式：背景、决定、待办（口述）,short,v0,2026-06-06 16:12:00,错误写入，应移除
u0161,privacy_policy,呃 详细解释每一步原因 ENDEND,long,v2,2026-06-06T16:13:00+08:00,错误写入，应移除
u0150,answer_style,然后然后 user@example.com ENDEND,short,v0,2026-06-06T16:14:00,用户纠正
u0462,emoji_policy,嗯 奇麟系统/驱动 ～,default,v5,2026/06/06 16:15,错误写入，应移除
u0307,emoji_policy,"就是 **13900001111**
cache=false 😅",knowledge,v5,2026-06-06T16:16:00,需人工复查
u0752,meeting_minutes_format,我想想 纯文本 [draft],short,v2,2026-06-06T16:17:00,错误写入，应移除
u0551,output_style,啊 不保存测试手机号……,default,v2,2026-06-06T16:18:00+08:00,仅本次
u0794,meeting_minutes_format,"那个 默认允许
stdout: OK #todo",knowledge,v1,2026-06-06T16:19:00+08:00,错误写入，应移除
u0305,phone,嗯 不保存测试手机号 😅,knowledge,v1,2026/06/06 16:20,错误写入，应移除
u0372,answer_style, 详细解释每一步原因 ～,long,v3,2026/06/06 16:21,旧偏好
