pref_id,uid,pref_key,pref_value,version,note
P-D04-01556,u0150,output_style,嗯 简洁、少废话……,v3,仅本次例外
P-D04-01557,u0193,output_style,稍等 简洁、少废话 #todo,v4,仅本次例外
P-D04-01558,u0771,meeting_minutes_format,麻烦 bullet	列表 #todo,v1,重复记录
P-D04-01559,u0472,search_scope,啊 办公软件/模板 邮箱 user954@example.com（口述）,v1,用户明确表达
P-D04-01560,u0757,meeting_minutes_format,help: bullet 列表 @@@,v1,用户明确表达
P-D04-01561,u0103,search_scope,然后然后 奇麟系统/驱动,v2,管理员导入旧偏好
P-D04-01562,u0278,emoji_policy,help: 纯文本 <!-- cached -->,v4,用户纠正
P-D04-01563,u0797,answer_style,麻烦 详细解释每一步原因 [draft],v0,管理员导入旧偏好
P-D04-01564,u0655,search_scope,麻烦 办公软件/模板……,v4,管理员导入旧偏好
P-D04-01565,u0641,emoji_policy,其实 <<<<	允许少量	emoji	>>>> ENDEND,v1,管理员导入旧偏好
P-D04-01566,u0128,answer_style,麻烦 短句回复……,v4,仅本次例外
P-D04-01567,u0671,emoji_policy,呃 纯文本 @@@,v3,用户纠正
P-D04-01568,u0644,privacy_policy, 不保存测试手机号 [draft],v2,用户明确表达
P-D04-01569,u0611,search_scope,其实 办公软件/模板 <!-- cached -->,v1,用户纠正
P-D04-01570,u0411,emoji_policy,就是 默认允许 #todo,v1,仅本次例外
P-D04-01571,u0161,search_scope,就是 麒麟系统/驱动！！！,v2,仅本次例外
P-D04-01572,u0125,answer_style,其实　先给结论，再给步骤！！！,v0,用户明确表达
P-D04-01573,u0185,output_style,[ASR] 先结论后步骤 😅,v2,管理员导入旧偏好
P-D04-01574,u0428,privacy_policy,嗯 不保存测试手机号,v2,仅本次例外
P-D04-01575,u0758,emoji_policy,然后然后 禁用 😅,v2,重复记录
P-D04-01576,u0466,privacy_policy,"嗯　敏感信息只用于本轮工具调用

<!--done--> <!-- cached -->",v1,用户纠正
P-D04-01577,u0280,answer_style,就是 先给结论，再给步骤 [draft],v0,仅本次例外
P-D04-01578,u0780,emoji_policy,我想想 默认允许,v2,用户纠正
P-D04-01579,u0295,search_scope,我想想 【仅本地知只库】 <!-- cached -->,v4,管理员导入旧偏好
P-D04-01580,u0713,emoji_policy,呃 **默认允许** ENDEND,v1,用户明确表达
P-D04-01581,u0258,emoji_policy, 默认允许 ENDEND,v1,仅本次例外
P-D04-01582,u0002,meeting_minutes_format,"啊 bullet 列表
cache=false 😅",v3,管理员导入旧偏好
P-D04-01583,,privacy_policy,就是 不保存测试手机号 @@@,v4,用户明确表达
P-D04-01584,u0232,answer_style,那个 先给结论，再给步骤！！！,v3,管理员导入旧偏好
P-D04-01585,u0423,output_style,其实 只给步骤 😅,v3,用户明确表达
P-D04-01586,u0506,answer_style,我想想　短句回复……,v0,用户纠正
P-D04-01587,u0418,meeting_minutes_format,[ASR] bullet 列表（口述）,v0,仅本次例外
P-D04-01588,u0722,output_style,稍等 先结论后步骤 😅,v0,用户明确表达
P-D04-01589,u0799,privacy_policy,就是 不保存测试手机号 <!-- cached -->,v4,用户明确表达
P-D04-01590,u0283,search_scope,啊 麒麟系统/驱动 [draft],v0,用户纠正
P-D04-01591,,answer_style, <<<< 详细解释每一步原因 >>>> @@@,v3,用户纠正
P-D04-01592,u0770,output_style,呃 详细、带数据表格 #todo,v2,管理员导入旧偏好
P-D04-01593,,emoji_policy,然后然后 默认允许 ENDEND,v3,管理员导入旧偏好
P-D04-01594,u0570,privacy_policy,麻烦  **不保存测试手机号** <!-- cached -->,v1,用户纠正
P-D04-01595,u0788,output_style,"稍等 ```详细、带数据表格```
stdout: OK [draft]",v4,用户纠正
P-D04-01596,u0388,privacy_policy,嗯 不保存测试手机号（口述）,v1,用户纠正
P-D04-01597,u0765,search_scope,嗯 办公软件/模板 ENDEND,v0,管理员导入旧偏好
P-D04-01598,u0305,meeting_minutes_format,嗯 bullet 列表！！！,v1,用户明确表达
P-D04-01599,u0403,output_style,呃　祥细、带数据表格……,v0,仅本次例外
P-D04-01600,u0070,emoji_policy,其实 **纯文本**……,v1,管理员导入旧偏好
P-D04-01601,u0638,emoji_policy,[ASR] 禁用！！！,v1,用户明确表达
P-D04-01602,u0096,search_scope,  仅本地知只库 ENDEND,v1,仅本次例外
P-D04-01603,u0131,meeting_minutes_format,稍等 bullet 列表 ～,v4,用户纠正
P-D04-01604,u0106,meeting_minutes_format,其实 bullet 列表 😅,v3,仅本次例外
P-D04-01605,u0779,answer_style,麻烦 短句回复（口述）,v1,用户明确表达
P-D04-01606,u0513,answer_style,然后然后 短句回复 ENDEND,v2,重复记录
P-D04-01607,u0641,privacy_policy,我想想 不保存测试手机号（口述）,v1,用户明确表达
P-D04-01608,,meeting_minutes_format,help: bullet　列表（口述）,v1,用户明确表达
P-D04-01609,u0414,emoji_policy,我想想 禁用 #todo,v0,用户明确表达
P-D04-01610,u0757,output_style,呃 详细、带数据表格！！！,v3,重复记录
P-D04-01611,u0089,answer_style,啊 详细解释每一步原因 ENDEND,v4,用户明确表达
P-D04-01612,u0141,search_scope,那个 麒麟系统/驱动！！！,v2,管理员导入旧偏好
P-D04-01613,u0259,meeting_minutes_format,就是 bullet 列表 ENDEND,v0,重复记录
P-D04-01614,u0125,search_scope,稍等 其麟系统/驱动 [draft],v2,用户明确表达
P-D04-01615,u0779,meeting_minutes_format,[ASR] bullet 列表 <!-- cached -->,v2,仅本次例外
P-D04-01616,u0682,meeting_minutes_format,就是　不超过200字！！！,v2,仅本次例外
P-D04-01617,u0041,privacy_policy,啊 不保存测试手机号（口述）,v3,仅本次例外
P-D04-01618,u0434,emoji_policy,其实 默认允许 #todo,v0,用户纠正
P-D04-01619,u0415,privacy_policy, 不保存测试手机号 <!-- cached -->,v2,仅本次例外
P-D04-01620,u0416,privacy_policy,然后然后 不保存测试手机号……,v2,仅本次例外
P-D04-01621,u0589,meeting_minutes_format,稍等  不超过200字 [draft],v2,用户纠正
P-D04-01622,u0690,search_scope,[ASR] 仅本地知只库（口述）,v2,管理员导入旧偏好
P-D04-01623,u0746,search_scope,那个 【办公软件/模板】 😅,v4,用户明确表达
P-D04-01624,u0794,search_scope,那个  办公软件/模板,v0,仅本次例外
P-D04-01625,u0591,emoji_policy,麻烦 禁用 <!-- cached -->,v4,用户明确表达
P-D04-01626,u0187,answer_style,麻烦 短句回复！！！,v2,重复记录
P-D04-01627,u0527,output_style,稍等 只给步骤 ENDEND,v2,重复记录
P-D04-01628,u0401,emoji_policy,嗯　纯文本……,v1,仅本次例外
P-D04-01629,u0075,answer_style,[ASR] 先给结论，再给步骤（口述）,v1,用户纠正
P-D04-01630,u0444,answer_style,就是 详细解释每一步原因 😅,v1,用户明确表达
P-D04-01631,u0077,privacy_policy,就是 敏感信息只用于本轮工具调用 #todo,v1,重复记录
P-D04-01632,u0139,answer_style, 短句回复 @@@,v3,仅本次例外
P-D04-01633,u0341,output_style,我想想  只给步骤 ～,v3,用户纠正
P-D04-01634,u0506,emoji_policy," 禁用
stdout: OK [draft]",v0,用户明确表达
P-D04-01635,u0081,output_style,"那个 详细、带数据表格

<!--done-->（口述）",v2,仅本次例外
P-D04-01636,u0164,search_scope,呃  仅本地知识库 ～,v3,用户明确表达
P-D04-01637,u0199,output_style,就是 只给步骤！！！,v1,管理员导入旧偏好
P-D04-01638,u0054,emoji_policy,麻烦 纯文本 [draft],v4,重复记录
P-D04-01639,u0785,output_style,啊 先结论后步骤 😅,v4,仅本次例外
P-D04-01640,u0095,privacy_policy,那个 不保存测试手机号 ～,v1,用户纠正
P-D04-01641,u0508,privacy_policy,我想想　不保存测试手机号（口述）,v4,用户明确表达
P-D04-01642,u0054,privacy_policy," 敏感信息只用于本轮工具调用

<!--done-->！！！",v0,用户纠正
P-D04-01643,u0224,emoji_policy,[ASR] 禁用 ENDEND,v3,管理员导入旧偏好
P-D04-01644,u0525,output_style,啊 只给步骤！！！,v4,管理员导入旧偏好
P-D04-01645,u0369,emoji_policy,help:　纯文本 ENDEND,v3,用户纠正
P-D04-01646,u0731,search_scope,[ASR] 奇麟系统/驱动,v1,用户纠正
P-D04-01647,u0528,answer_style,呃  先给结论，再给步骤！！！,v0,仅本次例外
P-D04-01648,u0773,emoji_policy,那个　允许少量 emoji @@@,v3,用户纠正
P-D04-01649,u0097,answer_style,其实 先给结论，再给步骤 [draft],v0,重复记录
P-D04-01650,u0786,search_scope,嗯 <<<< 仅本地知只库 >>>> ～,v2,管理员导入旧偏好
P-D04-01651,u0737,emoji_policy,我想想 允许少量 emoji……,v0,用户纠正
P-D04-01652,u0261,output_style,稍等 详细、带数据表格……,v1,仅本次例外
P-D04-01653,u0228,output_style,嗯 只给步骤 😅,v0,用户明确表达
P-D04-01654,u0163,emoji_policy,稍等 默认允许 [draft],v0,仅本次例外
P-D04-01655,u0590,privacy_policy, 敏感信息只用于本轮工具调用 <!-- cached -->,v3,用户纠正
P-D04-01656,u0491,privacy_policy, 敏感信息只用于本轮工具调用 <!-- cached -->,v2,用户明确表达
P-D04-01657,u0182,output_style,help: 只给步骤 😅,v0,用户明确表达
P-D04-01658,u0235,meeting_minutes_format,麻烦　不超过200字 @@@,v1,管理员导入旧偏好
P-D04-01659,u0003,output_style, 只给步骤 @@@,v2,管理员导入旧偏好
P-D04-01660,u0157,answer_style,[ASR] 先给结论，再给步骤,v4,仅本次例外
P-D04-01661,u0301,privacy_policy,稍等  敏感信息只用于本轮工具调用 ENDEND,v2,用户纠正
P-D04-01662,u0282,output_style,"help:  <p>先结论后步骤</p>
cache=false……",v1,仅本次例外
P-D04-01663,u0625,privacy_policy,我想想 不保存测试手机号（口述）,v4,管理员导入旧偏好
P-D04-01664,u0629,emoji_policy,稍等 默认允许 ENDEND,v3,用户明确表达
P-D04-01665,u0433,search_scope,然后然后  麒麟系统/驱动（口述）,v2,用户明确表达
P-D04-01666,u0383,output_style,稍等 详细、带数据表格,v2,用户明确表达
P-D04-01667,u0318,emoji_policy,其实 纯文本 ENDEND,v2,仅本次例外
P-D04-01668,u0688,privacy_policy,麻烦　不保存测试手机号 @@@,v4,管理员导入旧偏好
P-D04-01669,u0373,emoji_policy, 【纯文本】 😅,v4,用户明确表达
P-D04-01670,u0590,privacy_policy,然后然后 不保存测试手机号 #todo,v3,管理员导入旧偏好
P-D04-01671,u0123,output_style,就是 简洁、少废话 #todo,v3,管理员导入旧偏好
P-D04-01672,u0357,meeting_minutes_format,啊 三段式：背景、决定、待办 <!-- cached -->,v3,重复记录
P-D04-01673,u0618,answer_style,呃 **详细解释每一步原因**,v4,用户明确表达
P-D04-01674,u0023,meeting_minutes_format,　三段式：背景、决定、待办,v0,仅本次例外
P-D04-01675,u0642,output_style,"啊 简洁、少废话

<!--done-->（口述）",v1,管理员导入旧偏好
P-D04-01676,u0304,output_style,稍等　祥细、带数据表格……,v1,用户纠正
P-D04-01677,u0358,privacy_policy,help: 敏感信息只用于本轮工具调用 #todo,v3,重复记录
P-D04-01678,u0321,search_scope,  办公软件/模板 #todo,v2,管理员导入旧偏好
P-D04-01679,u0414,privacy_policy,然后然后 敏感信息只用于本轮工具调用……,v4,用户纠正
P-D04-01680,u0163,answer_style,稍等 先给结论，再给步骤 ～,v1,用户纠正
P-D04-01681,u0687,output_style,其实 先结论后步骤,v1,管理员导入旧偏好
P-D04-01682,u0058,output_style,呃  简洁、少废话 ～,v3,管理员导入旧偏好
P-D04-01683,u0564,emoji_policy,呃 <<<< 禁用 >>>>,v4,用户明确表达
P-D04-01684,u0071,search_scope,稍等 【麒麟系统/驱动】！！！,v2,管理员导入旧偏好
P-D04-01685,u0322,emoji_policy,[ASR] 纯文本 ～,v0,重复记录
P-D04-01686,u0004,output_style,麻烦 简洁、少废话（口述）,v3,管理员导入旧偏好
P-D04-01687,u0209,meeting_minutes_format,啊 不超过200字,v3,用户明确表达
P-D04-01688,u0684,emoji_policy,啊 允许少量 emoji！！！,v1,仅本次例外
P-D04-01689,u0169,search_scope,help: 办公软件/模板 <!-- cached -->,v1,用户明确表达
P-D04-01690,u0635,emoji_policy,其实 允许少量 emoji #todo,v1,用户纠正
P-D04-01691,u0574,privacy_policy,麻烦 不保存测试手机号 😅,v4,用户纠正
P-D04-01692,u0474,output_style, 先结论后步骤 😅,v2,重复记录
P-D04-01693,u0628,output_style,[ASR] 先结论后步骤 😅,v3,用户明确表达
P-D04-01694,u0475,answer_style,"[ASR] 先给结论，再给步骤

<!--done-->！！！",v3,重复记录
P-D04-01695,u0738,privacy_policy,麻烦 敏感信息只用于本轮工具调用 @@@,v0,管理员导入旧偏好
P-D04-01696,u0154,search_scope,就是  办公软件/模板（口述）,v4,用户纠正
P-D04-01697,u0702,output_style,我想想 详细、带数据表格,v0,管理员导入旧偏好
P-D04-01698,u0218,search_scope," 麒麟系统/驱动

<!--done-->！！！",v1,重复记录
P-D04-01699,u0126,search_scope,嗯 【仅本地知只库】……,v1,仅本次例外
P-D04-01700,u0499,answer_style,麻烦  先给结论，再给步骤（口述）,v4,管理员导入旧偏好
P-D04-01701,u0058,privacy_policy,那个 不保存测试手机号！！！,v0,管理员导入旧偏好
P-D04-01702,u0428,meeting_minutes_format,help: 三段式：背景、决定、待办 @@@,v4,用户纠正
P-D04-01703,u0671,emoji_policy,"麻烦 允许少量 emoji

<!--done--> <!-- cached -->",v1,用户纠正
P-D04-01704,u0308,search_scope,呃 仅本地知识库,v2,重复记录
P-D04-01705,u0214,answer_style,我想想 详细解释每一步原因,v1,用户明确表达
P-D04-01706,u0171,privacy_policy,然后然后　不保存测试手机号 😅,v1,管理员导入旧偏好
P-D04-01707,u0743,meeting_minutes_format,麻烦 三段式：背景、决定、待办 #todo,v0,管理员导入旧偏好
P-D04-01708,u0339,privacy_policy,"我想想 敏感信息只用于本轮工具调用
stdout: OK ENDEND",v4,用户明确表达
P-D04-01709,u0785,meeting_minutes_format,那个 不超过200字 ～,v3,重复记录
P-D04-01710,u0352,meeting_minutes_format,麻烦 <<<< bullet 列表 >>>> ENDEND,v1,重复记录
P-D04-01711,u0121,answer_style,那个 先给结论，再给步骤……,v3,用户纠正
P-D04-01712,u0243,emoji_policy,稍等 禁用 #todo,v1,重复记录
P-D04-01713,u0261,search_scope,呃　仅本地知识库 @@@,v0,管理员导入旧偏好
P-D04-01714,u0630,answer_style,呃 短句回复 [draft],v1,管理员导入旧偏好
P-D04-01715,u0432,search_scope,然后然后 麒麟系統系统/驱动 <!-- cached -->,v1,管理员导入旧偏好
P-D04-01716,u0290,output_style,呃 详细、带数据表格……,v0,仅本次例外
P-D04-01717,u0177,output_style,"啊 详细、带数据表格
cache=false #todo",v0,管理员导入旧偏好
P-D04-01718,u0088,emoji_policy,"呃 默认允许
cache=false #todo",v4,仅本次例外
P-D04-01719,u0159,privacy_policy,那个 <p>敏感信息只用于本轮工具调用</p>（口述）,v2,用户纠正
P-D04-01720,u0708,output_style,"啊 只给步骤
stdout: OK（口述）",v4,管理员导入旧偏好
P-D04-01721,u0676,search_scope,其实 办公软件/模板（口述）,v4,重复记录
P-D04-01722,u0353,privacy_policy,"那个 不保存测试手机号

<!--done--> 😅",v0,重复记录
P-D04-01723,u0414,meeting_minutes_format,呃　不超过200字,v1,用户明确表达
P-D04-01724,u0343,answer_style,help: 短句回复！！！,v3,用户明确表达
P-D04-01725,u0171,privacy_policy,我想想  不保存测试手机号 ENDEND,v0,用户明确表达
P-D04-01726,u0615,answer_style,麻烦  短句回复 [draft],v1,重复记录
P-D04-01727,u0606,output_style,麻烦  详细、带数据表格,v0,用户纠正
P-D04-01728,u0598,meeting_minutes_format,呃 <<<< 不超过200字 >>>> [draft],v4,用户纠正
P-D04-01729,u0421,answer_style,麻烦　详细解释每一步原因！！！,v2,管理员导入旧偏好
P-D04-01730,u0598,answer_style,[ASR]  先给结论，再给步骤 ～,v1,重复记录
P-D04-01731,u0049,search_scope,help: 奇麟系统/驱动 ～,v0,重复记录
P-D04-01732,u0182,output_style,就是 先结论后步骤,v4,仅本次例外
P-D04-01733,u0696,emoji_policy,help: <<<< 禁用 >>>> [draft],v2,用户纠正
P-D04-01734,u0656,search_scope,麻烦 仅本地知识库 电话 13900001111 ENDEND,v2,用户明确表达
P-D04-01735,u0113,emoji_policy,就是 【默认允许】……,v2,管理员导入旧偏好
P-D04-01736,,privacy_policy,[ASR] 不保存测试手机号 [draft],v2,管理员导入旧偏好
P-D04-01737,u0504,meeting_minutes_format,啊 不超过200字！！！,v1,管理员导入旧偏好
P-D04-01738,u0565,search_scope,啊　<p>办公软件/模板</p> @@@,v4,用户纠正
P-D04-01739,u0666,search_scope,嗯 办公软件/模板（口述）,v0,用户明确表达
P-D04-01740,u0518,answer_style,然后然后 短句回复 😅,v2,重复记录
P-D04-01741,u0122,meeting_minutes_format,[ASR]  bullet 列表 [draft],v1,用户纠正
P-D04-01742,u0774,output_style,help: 详细、带数据表格……,v0,仅本次例外
P-D04-01743,u0367,privacy_policy,那个 敏感信息只用于本轮工具调用 ENDEND,v1,用户明确表达
P-D04-01744,u0042,emoji_policy,稍等 禁用 😅,v0,管理员导入旧偏好
P-D04-01745,u0528,meeting_minutes_format,我想想 bullet 列表 😅,v3,用户纠正
P-D04-01746,u0106,meeting_minutes_format,其实  不超过200字……,v4,用户纠正
P-D04-01747,u0276,emoji_policy,我想想 默认允许 ENDEND,v0,仅本次例外
P-D04-01748,u0025,meeting_minutes_format,呃 bullet 列表 <!-- cached -->,v3,用户纠正
P-D04-01749,u0647,answer_style,"[ASR] 短句回复
cache=false ～",v2,管理员导入旧偏好
P-D04-01750,u0137,search_scope,我想想 仅本地知识库,v4,重复记录
P-D04-01751,u0661,meeting_minutes_format,啊 bullet 列表 😅,v3,仅本次例外
